media,varianza,curtosis,simetria,entropia,energia,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33,pc34,pc35,pc36,pc37,pc38,pc39,pc40,pc41,pc42,pc43,pc44,pc45,pc46,pc47,pc48,pc49,pc50,pc51,pc52,pc53,pc54,pc55,pc56,pc57,pc58,pc59,pc60,pc61,pc62,pc63,pc64,pc65,pc66,pc67,pc68,pc69,pc70,pc71,pc72,pc73,pc74,pc75,pc76,pc77,pc78,pc79,pc80,pc81,pc82,pc83,pc84,pc85,pc86,pc87,pc88,pc89,pc90,pc91,pc92,pc93,pc94,pc95,pc96,pc97,pc98,pc99,pc100,pc101,pc102,pc103,pc104,pc105,pc106,pc107,pc108,pc109,clase,nombre_clase
-0.4800283992691622,0.24148058076129023,-0.18374664457409562,0.9193204543010806,8.915809074516133,264.7403009699407,1.7078204387431861,-8.358729879267361,4.777221593190631,0.31618814259438166,1.2264408520536945,1.2311307112502787,-2.399520914132933,2.162351010921017,2.951273319391887,1.436408811299206,-1.130176025125891,1.5522929595783246,0.3208657596526343,-1.2638711582278075,2.43824184207875,0.41086833194774636,0.8375298334668144,1.1408100133331718,0.006266720256455865,0.3919717899107539,0.616302418120167,-1.0426336067513489,1.2491200584034714,2.824248872676258,0.08951501225966264,-0.11423433552262656,-3.080416507023113,1.2369993263435044,0.24141796342664162,-2.6506643044581404,0.1269516058106969,-0.394143071922225,-0.5315662021946757,1.2236861500267227,-0.02732400682041989,0.227555327084188,-0.2718202049283554,1.1512432603084415,1.932424557555416,-0.29673895130855205,0.12835412711363126,2.28614999038446,0.15058205819573364,-0.19146439591739975,1.0465399792039336,0.6742614799798229,-0.6353345055071064,-1.4453490457539748,1.2967306134564511,0.5155439653223526,0.687896502122904,0.42389342734068075,-2.073411467947455,0.8820140555265688,2.3531600384085554,0.0458939332433975,-0.7875370319394739,-0.9789040819553562,-0.7436398387854464,1.285237263893053,-0.028330116751889334,-1.6444524718726505,0.21560879201736124,1.4710105034895573,1.8460789204044483,1.7293012150340685,-0.7892733466386425,1.6700783517109843,2.058071199831731,1.0897765976160783,1.2409082966251845,2.2822793035721283,0.4114151176235344,0.07913644125663083,-0.7147345605572176,0.01264432594716717,0.10217194869890898,0.5511482693970841,0.35187447912519937,-1.0020768581006676,-0.07920204781347427,-0.48378457423386373,0.8407732845244481,0.622077717807933,-0.01112061107130374,0.3284971587540527,-0.27422526953070536,-1.239724432827654,-1.4606913424848036,-0.11870141168139002,0.8669717117286155,0.41293674325887514,-0.5915577096448762,-0.08909070408210254,0.10193534878659385,-0.17227005760203618,0.016705251773311336,0.2520742128961621,0.040879353554398645,-0.42783275061157333,1.1597481255017508,0.20055626092563067,-0.28353292009424036,0.9731637895411972,-0.03213534751090067,0.11175923608396204,0.036660473281493584,-0.3672585822738777,0.737732873929918,3,IZQUIERDA
-0.41057487065062387,0.23336731601202285,-0.35803909995857097,0.7853704146876805,8.90335846331169,225.48780167662943,8.157183503019032,-4.346219259859662,4.059345167437446,-4.015391580755978,-2.3011557480043687,0.9441263893406833,0.28604303679118914,-0.9315989346605741,-2.498092802536694,-0.13303975761116915,1.6776292393998107,-0.9948263711196,1.6106650973266463,0.7086700927195237,-1.9725928952394636,1.1192228060230567,-0.7159435798735572,0.9796743054307743,2.2250062812405758,1.8826444532321058,-0.7366915458411288,-1.6783184764443178,0.19287825303494854,2.504615193488439,1.1765071122265964,-3.301431917744521,1.1074241293633642,2.3375991565399805,-0.11123862512204058,0.3400091521631895,-0.6335613300050783,-1.805536956524514,-0.23349371873006367,0.5433622908877334,0.5446825483087345,0.5231827460225584,0.6712581101336262,1.0261759052614494,-0.7413692374645418,0.4543805847453398,0.9973994716264044,-0.5889987396565096,0.6565382265696112,-0.92399134088445,2.8200106271029446,0.030292586720034688,-0.7861092279944185,-0.5501187918902387,0.9703292233279449,-1.6322598634148686,1.7949435520813108,0.979145543481959,-0.26764893692453967,0.3559489587527604,0.9091430167577775,-1.470032170630173,2.9550045686995317,2.3736933077219224,0.5342456891470746,-1.249888234964652,-1.8565074951506577,-0.3382501401316031,0.2305672786671094,2.116544343722137,-2.526966763817423,0.5477163286310136,1.665773393296726,-1.0225254454246715,0.8442444551305995,1.254508586452867,0.10898154224555161,1.4616280658215233,-1.2170716739226388,-1.4573613816510886,0.018491972162801084,-0.09654054675347452,1.2393617613116072,1.258588771010339,-0.3331366589053529,-2.9691235772434132,0.6702335291053138,-0.3980115538525232,1.4208609370571985,-1.5238246677286804,0.9638459401025297,-0.37591964643094744,0.02203837406096174,-0.45849037834191486,0.37988543802403923,0.3500043196016043,-0.05803497474708181,0.5668862442366905,0.3377668125475094,-0.7649116423734221,0.6334651589684818,-0.33669977455951505,1.1101044680938534,0.18318888747450363,-0.08729744188663707,-0.30564783255100497,-0.38744989252398404,-0.7433370094120759,-0.4717488103479162,-0.30860196440476206,-0.9113693385971077,0.27389054231214766,-0.1407959603060261,-0.07246380368237362,-0.9471377791033366,2,ATRÁS
-0.31422205650623886,0.22072235380136204,-0.5805957732747848,0.5521718978800467,8.856272265271024,179.21585642856468,19.317750164009535,3.566924698369414,-2.9098032910133083,-6.407300464830296,-0.5198316040130642,2.03748715188619,1.3490654730361002,-1.2984251939110616,-1.6194176121523776,-6.485446362476733,-5.673434289881995,-2.490195061845118,3.552260851707079,-0.05053976236986892,6.513850926895627,-0.3395146666033785,0.8194013662451007,-0.2877458220375752,-3.504970439684674,-1.2700006005507423,3.0339935011206935,-2.6763620367119687,1.866721950828697,-3.2150978199268074,0.8718934320825245,1.989007905522332,-0.5614098755619154,-2.9002560509788786,-1.8457794584624028,0.7379352076455172,2.8568768560048086,-2.311341055355838,-0.2928659196100114,5.055795270048233,-3.0103640116951706,1.7924628733002292,2.961807716078428,0.5524132233682642,-0.4717541219767125,-0.8211001997416115,-0.826036736106649,1.2234909635233637,-1.3819475623892887,-0.9050604422865062,0.14476505328927808,0.9683826845333404,-0.5203717985088383,2.3799759332986663,1.6343127529898789,1.1203948075390624,0.9366098967721564,-1.6260639208474605,-1.8614385848983892,0.5015584771807694,1.0989943517612277,-1.135038646442613,-2.2853943363682703,0.979757763297803,-0.9031192333719325,0.4441832635372338,-1.7276162103316064,1.0179959718775051,0.3029242452965705,0.019949652832807873,2.0860158470513346,0.9325678671568474,-0.40354515597861057,1.3239934184848523,-1.0340090835408022,1.4290852724865886,-1.0588348346257026,-1.4405735155501402,-0.12521770622669076,-0.3335006034874224,-0.4977831337696872,0.2827375625270238,1.1525825610367961,-1.4229903452251442,-0.8871251762983666,-0.24167921153919703,0.264692407649853,0.48066961118393614,1.6327305215347248,0.2613856375340345,1.0619040125213586,0.767648275628169,1.9039016705891916,0.4945656215903722,0.4850162445975103,1.2027542704691774,0.6866410489275997,1.1016637820624315,-0.08162506193192266,0.33059967802052,0.04135920809805765,-0.459671373900186,0.02168712361781086,-0.5066492812344128,-1.0652437227714802,-0.5355988560707712,0.18472243108282727,-0.9665849243611679,-0.7963259969426089,-0.966713600730974,-0.548909418485575,0.030589838114273103,-1.5296812547438323,1.278859907314541,-1.938083691601378,2,ATRÁS
-0.629433309090909,0.30304721721115135,0.3347980099767147,1.2689663159646452,8.93068924744296,392.2699978782029,-15.484700859000366,4.5322898606332425,0.31943143990266987,0.7985664192217599,4.537940643127009,-1.7802888370065055,3.408041260163429,-1.3343908481809383,0.2382659857295487,-0.5962202151264127,0.03602121870024583,0.22742008446479325,-0.5735299165546629,-0.12276508494452566,-1.0973418729726936,-1.24938557227021,-0.9339801034660825,-0.9393403849680227,1.7328231047292315,-0.5795357165027707,-2.1350180894170068,-0.5327616219764122,-0.30863572290443014,-2.6900681481567066,0.6371511325085621,-0.1625238144449478,-1.0525314224824185,-0.9057419069729451,-0.5957191604719893,2.360827310238701,1.4916963506936531,0.4206117778561782,0.5403557341969615,-0.8368510347556988,-1.5845337130667918,-0.061911027011588585,1.2996403294389387,-0.6744475580350369,-0.7880912648469692,0.9165483793591762,-0.5630808323440332,0.17725310393310018,0.4804300851892266,0.03010746629992452,-0.45794776978697993,1.3775117038558846,1.8302492580108962,-0.13280035515382674,-0.396857684450023,0.07412910781561166,0.7041713793838567,0.7245327627128666,0.08476455717060989,-1.4264191692901684,-0.5354028024413104,0.4021461935201991,-0.6867740943959232,0.5108841638150141,-0.5336070995367953,-0.030529964308674527,-0.14813758726518872,0.7007007349430001,0.41709888495949615,-0.061242268188754015,0.39649329079337,0.7386419876432542,1.36579358834515,0.8113721494391871,-0.2346447927978412,0.45224470355806173,0.029738469537844685,0.8068645127323689,-0.6950667808060129,0.6346032628280175,0.7037810084714552,-0.20670721971319458,-0.12547507858290874,0.12981466137709946,0.23064120734688304,-0.01842940365992496,0.6448788594762594,0.773405443685889,0.6244334241926516,0.11593115572565516,0.43013846017526247,-0.5134808070376963,-0.048309612263255725,0.9859726108931486,0.019195219561922553,0.19638330422028308,-0.6820572574574683,0.1404293557689854,0.6501655480209229,-0.30193751030620175,-0.08656708781553347,-0.808483805019428,-0.2570654932234722,0.004580244954866301,-0.4703407539357141,-0.5311962886173687,-1.0288476557919577,0.4620443445586752,1.1823272006461338,0.6812956851469238,0.16730441555188677,-0.5587491862340266,0.31944918043810894,0.9648115627812683,0.518965503781835,0,STOP
-0.6303420242424242,0.2802370996099644,0.38216567991451944,1.2435651269327717,8.892700344704252,380.1157417632968,-14.332345451250232,1.8387248155717733,-1.9007716863287705,-0.956761785650204,-5.790386830896719,4.477815019433638,-3.4628248834752156,-0.4059075557436276,2.235951738600636,-2.0095183530540868,1.8255630051408296,-4.211750937978821,-1.300176283831905,-1.5720696790731807,2.200816431126633,0.6937522827410206,-0.7318009199424031,0.907317630808222,-1.487335933053393,-0.9376636275908277,1.3061993390391176,2.5435599779292843,-0.537682118756657,0.13208798373348996,0.1869318669416402,-0.5108917723740173,0.03941665436414388,-0.32029778854482477,1.936411009748163,1.0134526320763675,-0.8642344367982205,1.472072794158243,1.6074454760148873,-1.500651228447786,-0.29196877708536717,0.9716717276894344,0.13671252004240209,-0.2779494363075512,0.7856997291381707,0.26821809234552113,1.8132544255552412,1.3300365989242964,1.7199390598912894,-1.554830654048688,0.3037066348698614,0.1579963784234169,-0.8083674171881001,1.6976877269080612,-2.1160215666118867,-1.0645080549048478,0.4448718161436447,0.09363716166460409,1.3327304446066384,0.7327338942637245,-0.49158644134220764,-0.41456072664283233,0.12726969761873913,0.24603427260794883,-1.5839099056406287,-0.41473675509604546,-0.005928901600461489,-0.0362358216018868,-1.0860413566347629,1.4525668894575805,-0.20186761009108065,0.7507885449684741,-0.13067796726929853,-0.9971400203457331,0.1079414636570001,0.8299895368752879,0.22089888593771592,0.5554980351100584,0.7420777233960094,-0.22377867410414198,-0.18116833813401076,0.3933810787804755,0.2649348446604133,0.16972106772946577,-0.05766742492997862,1.136630704750476,-0.16258198361108878,0.46265945814758536,-0.72916527955379,-0.24177399640232766,1.2244511179014295,0.6054605136446108,0.05669940297906442,-1.2682410214543862,-0.7351643452846801,-0.1921966154904369,-0.12462581821479986,-0.7904689042398515,-0.6810573660210709,-1.1473055878702907,0.2580943553991684,1.0290652497658481,-0.6565454018695174,0.802585629752131,0.6399213757022439,0.37822833486987434,1.3003934926903054,0.8070215930765414,-1.4907659017039265,-0.1607966898066539,-0.29811621828785795,-0.2169852566933312,0.1896257769046384,0.3421137812892356,-0.7835073210633905,4,DERECHA
-0.3279382448663101,0.20488363137310114,-0.622445921800526,0.5401587946538373,8.844702055264683,175.27161646251352,16.228818655785936,1.6780138863103884,-0.7530513810353545,3.5326422658002703,3.6973332374098327,1.4920159528336163,2.216922574447251,3.7553598115045195,-2.582563751169956,4.189810889043889,-3.376635987250655,2.8734953374244436,-0.7303287989010018,-2.160283241644539,5.861515569210948,-1.014333800442349,0.8342206187612123,-3.9334640279172612,-0.45504918854184456,0.6674945926130039,-0.24022162354137697,2.337727437720643,-0.4764119623191782,-0.8921287338298575,-0.8159935785444306,-1.504124256624141,-0.6256378715631185,1.221295224780991,1.9179130533489563,3.8642488886702147,-1.2765451265989547,1.4409853653926674,1.5356607247527252,0.3019421013859682,1.4042371798764808,-0.43827229791379607,1.1026749013342527,0.43258799226459294,-2.1783211898234303,-0.2264791693774937,-0.4185698307990413,0.923354428490509,0.3272235493422158,-1.6610082137358537,0.710368124740211,0.5162204568665928,-1.946138770442079,-0.4398088513459371,-1.0991709174713327,-0.4793348107490301,-0.7359779634551542,-1.1740301693356294,-0.9410007108652076,0.9003509257076365,1.5802796288033953,-0.7473510148361711,0.8560137847463334,0.5849839465059603,-0.2695533795956541,0.02550087734991804,0.36308729675286155,0.1457301914697263,1.9518795081932314,-0.15658403590859046,0.6269491097473369,1.0193280063018058,-1.1450060841550327,-0.7742807814756735,-1.2922076861850398,1.2823918156483363,-0.02409442323040824,-1.0171585776442864,-0.2509826634136603,0.699107072430836,0.28371163477451833,-2.429930190957296,-0.9795430207003464,1.809614963812083,1.5225309223737549,0.9947754400884447,-1.3961734903652157,-0.7458035523076953,0.3885901664568222,1.2462816450347638,-1.278500948789503,0.6024150060335933,-0.2522181135490559,-0.9319398836359905,0.2843441729043902,1.0842391326279073,-0.7801434895940328,-0.2281595105467277,-0.04672715845502211,-1.1429890296420318,-0.46751881823708424,-0.1895952817263863,-0.8090633669505284,-0.2503603374284486,-0.2882050834976518,-1.1389071051137263,0.3542175006024422,-0.21597702731748397,-1.563984952930929,-1.0262617653803408,-0.6790129960814083,0.8944499603683967,-0.6074758299731727,-1.886201822938499,0.9509642897156708,3,IZQUIERDA
-0.6384315671122994,0.2779010901012752,0.8779729235753373,1.385527141408354,8.934829534160206,384.56323130856214,-14.350969859369417,-2.262346219699943,-0.9917718427477223,0.10547380326440178,-2.088337585984664,3.3381112754364546,-5.060465641407335,3.129985387502992,0.2677872438001859,-3.916609760244555,0.3281654625870617,-3.290950231018393,0.9726451076876819,-0.8039732192769881,-0.7819699109881523,2.4642117636053813,-0.3429966466264436,-0.8284213739530781,-1.5965142890692778,0.7394631366275718,-0.6356365087645374,-0.1587807860753426,-0.32571347250222815,-1.1289120943218136,2.5865762888703356,0.983732161739296,-1.660450924963891,1.8126354875231832,0.5499659989782903,0.43091787102908297,-2.6947492835973814,-0.3697002273226638,2.994377633056628,-0.12372654850413939,0.1143591930976945,-0.4678132310688901,0.5001363225765583,-0.31803042653880464,-1.896104864352556,-0.30558279603234645,-0.17471940354830046,-0.24256477843412805,1.009060328130619,-1.6758571276662273,-0.1397893710245728,-0.12995684139698457,1.010202479431289,-0.2667357596333725,-2.636412320283347,0.933483121301258,-0.4442182184006405,0.5751420488296087,0.08833196960096103,-0.01796611210342633,-1.8191195637673843,1.5680269134569544,0.13042230826520682,1.9762407140359406,1.3003325968467339,1.3155421661162114,-0.4034815916906259,1.0462606322277095,-0.7521823813197771,0.593876681868015,0.96811899375526,2.648886690680376,-0.15314643667048672,0.26503275642339275,-0.3277402960440876,0.5206845408131886,-0.09909954560301544,0.2039911051018515,-1.1553165461318669,-0.10851580138125727,-0.44376088525966184,1.242118244948482,0.6486941488739802,-0.13148645535666525,0.48162089369934685,-0.5348294033198132,-0.6938530356020713,0.28117999668844335,1.240310284833839,-0.5919672335479605,-1.8250216680479412,-0.44449231988949683,-0.2594165184864346,1.0632878736627331,-1.0594261643652219,0.760565366001575,0.5996895977830966,0.9995384828687104,-0.011569924213943747,0.33478658562709884,0.27323021819992616,0.0933438061815515,-1.1257456207072183,1.2562396478188278,0.764481985315717,-0.07475910816284959,-0.37538530337177833,-0.13841342229295023,-0.6003771888285222,1.1063365796011764,0.2819677400302051,-0.195626679993832,-0.305595313305736,-0.5970514832980844,-1.6495021675342265,4,DERECHA
-0.5370977452941177,0.3096227005768109,-0.04117787723131805,1.0781703773016365,8.91112808757239,335.53224229160486,-8.446837148259895,-2.6837513730742266,-6.1220676322297285,-0.238067200654881,-6.668948124566704,1.3449752007095441,2.494364299702203,-1.5010914659131374,-4.373989954557841,4.373804427951905,-0.21096844396256845,-4.397064525492857,2.253289261803551,1.3097583693444625,-1.094211504314405,1.808346760333976,-0.5387114120155122,1.555525068334531,-1.0600106305069792,0.7755719099918599,-1.0618319744524551,0.07570017958767572,-1.9578675356982447,2.7053713030749167,0.023968023822438577,-1.3134857951518286,-0.1567775588927922,1.1262317856378488,-1.0788868406591288,0.7249099930444242,4.213029861589027,0.11026059646338747,1.9223659076089228,-3.0992991150059184,-1.0818321775523756,1.0608523804854215,-0.09178584428719716,1.8899614970819578,-0.5907864442173095,0.49853170934388613,0.12770623111673385,0.033291472993233644,-0.22100268965736283,-0.7853504900549515,-0.015314315638720327,-1.789917341581299,0.46752733393013557,0.32412881190604953,0.08728928985281299,2.041831382482607,-0.0372014190137295,0.3072241218496415,-1.9942314052960306,-0.41053874574049554,-0.7463534412810118,-1.8420506407526895,0.0008850650220085213,-0.7897307535286076,-0.06565676969229785,1.0749058641463405,-1.4921807647675587,-0.03346663234897449,-0.6151099096264891,-1.7498920797741602,1.8189121028433162,-0.3607946859608562,-0.458082002814214,0.21681779038285967,-0.7397598297354098,-0.04674572411239428,1.070263338296929,0.05845877242459896,0.7111360482410234,-1.1716579740280164,-1.6395568031215662,-1.954105375147218,1.423658601256135,-0.005023127158375749,-0.2685366679890236,-0.46051389130308495,1.120366615918668,1.0675936704151294,0.6657122737238393,0.8363001113991163,0.1487319034740141,-0.6764329499783193,-0.45562192527139483,1.523421910475715,1.4007238001991646,-0.5729698500570899,-1.0435713914720728,0.9947688156631982,0.2425235199631912,-0.22866229290422385,0.7146137893756709,0.7681688086294562,-1.0047867441795362,-0.6147801652640584,0.3785303401662042,1.8469126324796123,-0.5070115523778299,-0.36430096917117116,-1.359328191367259,-0.6858596033128529,-0.30253864653945206,-0.35411133345782364,1.1765052785220427,-0.06390075148197695,0.9902209350576304,4,DERECHA
-0.4017100260249554,0.22298455908355572,-0.34432807288244316,0.7524561622212259,8.889180758503315,215.62343779590714,8.41122563424017,-3.666455887719889,2.6797042221172167,0.8509523353103622,-0.7190267393762687,0.8660665473273493,3.231212435207364,1.8197844182750051,-2.5782820075490016,0.46563776502692034,-1.9856713148879892,0.5919733990594094,2.9079462321526552,1.4017291129635263,1.423609804706967,-0.5724167515742563,0.5367435578554761,-0.6959783923521796,0.25013944252523324,-0.9894037987191668,-1.2052166099631958,-0.7615974882272908,-1.116116479378212,0.32100425842137,-0.838134050630677,1.6452654580902744,-1.129803955464194,-0.727362496195485,0.47956677584927193,-0.5155385228130395,1.041104546281524,-0.8395383568200964,0.21675574934846678,0.5871632716039644,0.3467499389329408,-0.8343896431147177,0.48999921622087744,-1.114060006102188,-1.8124854362414473,0.6091677064120212,-0.327860003523039,0.1671941016505687,0.6351401348447779,-0.15570433161023803,0.5448845352040287,-1.5819546700934672,0.43278116173267384,-0.5946990469126225,-0.4231283652997555,1.0059156847315154,1.5320675182417252,-1.2098505861488695,-0.4979818826742816,0.3108120941274576,-0.08259629734076608,-0.10816703092147006,-0.3501271006412283,1.3076489240645985,-0.16975958102264999,0.02596620942689142,0.8775781849238012,-0.0031393709694807533,1.0915713712672503,0.038822168662089276,1.0693368264791878,0.6920382478457967,0.37631668853415673,0.6669497067031022,1.1368175737040613,-0.2958377806103912,-0.32912590265089864,0.4421509463843967,-0.4709739975148369,-0.7629063010546075,0.09030792565848726,0.13940685358299257,-0.27299166517135337,0.7305177291146048,-0.8175706170920346,0.29021649788033027,0.16236454295651537,-0.07231053803386635,0.6340158451180419,-0.11684033920181938,0.09279973388759366,-0.24615518224428515,-1.0972574989137576,-0.5877376172460733,0.31765022741119914,-0.050016971164295244,0.46182178836592375,0.5351763745339704,0.4886455608574413,-0.45409295162623164,0.8963308624030334,0.10360743818655144,-1.154829385489463,0.8934697391351697,-0.7830057116290539,0.08367392508052729,0.4075616945828803,-0.24151121844689716,0.039559293693690385,-0.351258418492384,-0.7674575604388552,-0.6178745148256777,-0.6312695802707374,0.013552827389060385,0.18321414336430178,3,IZQUIERDA
-0.4364067361853833,0.22590819418777766,-0.2565949892192094,0.7955972537264785,8.883991856299701,233.5774178359993,5.62440264141799,-6.3193278085398905,3.8527232435029766,3.442671066279469,-0.7428748062732712,-3.8369213210966997,-0.9901017683031114,0.38815845997492343,1.6631843794066596,0.5554046619487234,-0.06735701909562143,-2.549993664663142,2.8683995640510185,-3.2239424907127736,-0.6493727288499193,0.1315322464419831,-1.2163524262719267,0.9941920969213116,2.282068185678239,0.5241407460941333,-0.6364149376226554,0.40119504007098933,-0.02325796159075934,-1.0614481021684097,-1.0473219504691578,-2.5754002963751086,0.26035345134048027,0.047593953722316305,-1.896839372266797,-0.6141756235139374,-0.22979274628006427,1.6626032768262802,1.312483142942371,0.6304537318245919,0.18829272691701918,0.8942582635159897,0.5194967258101536,-1.0144807290996907,-1.3066117095619239,0.7729222093980042,1.0657974227864682,-0.3350331055666188,1.7375182961762081,0.790440974297586,1.5269357571970297,-2.62790379810384,-0.5386715648862698,0.4173012558605647,-0.4860800257425001,-0.2957990598420941,0.8855758314095403,-1.1006611991730904,-0.9444399752313155,-0.031786901938015075,-0.8250524835716749,-0.9956814904993785,-0.1609743325396727,1.2601366275623804,1.056589044169969,0.5487578965453929,-1.0903253110644295,-1.435544923053143,-0.2293619096677432,0.9131257102600387,-1.9562708426045594,0.9528913749179845,1.4368044213495677,-0.6098488716222412,-0.8314578866282837,0.24599623976587767,-1.637366766127909,-1.2561374784684582,0.04681287738336821,1.7874043288775086,-0.32981188023554275,-0.325605628345324,-0.2955913628220082,-0.16403506475215238,-0.5209490766448466,1.635805782250757,-1.258757254061114,1.0999843348260512,1.0704351941134533,1.9351899988026582,-0.16329937924787244,-0.08016125844310477,-0.7273001001879598,0.21741515465575892,-0.28412034739749087,0.3014612673937275,-0.24553301333353006,-1.0794436075456202,-0.35503163575208047,-0.02883447824848961,-1.096541963093001,0.13558120503590648,-0.7875984343727133,0.29248738947640235,0.0788232265240309,-0.45093393251886,0.46559363180455615,0.6925289262371873,0.0551800586408619,-1.484456056563835,0.7083581098967707,-0.251086069672964,0.6445750377221404,-0.07706801763605267,-0.18968068672678073,3,IZQUIERDA
