ax,ay,az,gx,gy,gz,clase_id,nombre_clase,origen
-0.4764607,4.3264546,8.904308,0.23027971,0.040167443,-0.045218688,2,atras,single/atras_single.csv
-0.5243462,4.355186,8.889942,0.21134289,0.047497824,-0.048273016,2,atras,single/atras_single.csv
-0.723071,4.371946,9.186832,0.21867326,0.054217346,-0.037888307,2,atras,single/atras_single.csv
-0.6656084,4.436591,8.803748,0.24310789,0.03466966,-0.011621101,2,atras,single/atras_single.csv
-0.44533512,4.537151,8.844451,0.23455575,0.024895813,-0.007955909,2,atras,single/atras_single.csv
-0.6081458,4.5467277,8.688824,0.2321123,0.03466966,-0.025671002,2,atras,single/atras_single.csv
-0.6440599,4.577853,8.696006,0.21989499,0.008402452,-0.01039937,2,atras,single/atras_single.csv
-0.44772938,4.63771,8.767835,0.21134289,0.01756543,-0.0122319665,2,atras,single/atras_single.csv
-0.74222517,4.608979,8.736709,0.1917952,0.09209099,-0.042164363,2,atras,single/atras_single.csv
-0.81644773,4.5850363,8.81572,0.18568654,0.100643106,-0.029947057,2,atras,single/atras_single.csv
-0.73743665,4.652076,8.662486,0.21928413,0.06338032,0.001817935,2,atras,single/atras_single.csv
-0.73743665,4.73827,8.497281,0.21745154,0.03711312,0.021976488,2,atras,single/atras_single.csv
-0.7781393,4.72151,8.703189,0.17530183,0.032226197,0.020754756,2,atras,single/atras_single.csv
-0.84996754,4.740664,8.818114,0.17285837,0.050552156,0.009759183,2,atras,single/atras_single.csv
-0.77574503,4.7885494,8.566715,0.20095818,0.04077831,0.017700432,2,atras,single/atras_single.csv
-0.6440599,4.8316464,8.43503,0.19973643,0.021841485,0.031139467,2,atras,single/atras_single.csv
-0.71588814,4.8484063,8.461368,0.18018875,0.023674082,0.026863411,2,atras,single/atras_single.csv
-0.7302538,4.8747435,8.645726,0.15941934,0.019398026,0.017089564,2,atras,single/atras_single.csv
-0.6751855,4.8986864,8.806143,0.17285837,0.051163018,0.01525697,2,atras,single/atras_single.csv
-0.7877164,4.9417834,8.669669,0.1917952,0.05727167,0.025030816,2,atras,single/atras_single.csv
-0.7206767,4.982486,8.660092,0.19301692,0.06948897,0.029306872,2,atras,single/atras_single.csv
-0.55786604,5.1883936,8.681641,0.19240606,0.068878114,0.013424374,2,atras,single/atras_single.csv
-0.69194543,5.2267017,8.763046,0.1862974,0.060936864,-0.009788505,2,atras,single/atras_single.csv
-0.8379962,5.1644506,8.877971,0.22111674,0.065823786,-0.015897157,2,atras,single/atras_single.csv
-0.9505271,5.217125,8.458973,0.24738392,0.050552156,0.0054831267,2,atras,single/atras_single.csv
-0.74701375,5.312896,8.693612,0.26693162,0.076208495,0.0054831267,2,atras,single/atras_single.csv
-0.818842,5.39909,8.657698,0.306027,0.06460205,-0.0042907177,2,atras,single/atras_single.csv
-0.7829279,5.478101,8.473338,0.32313123,0.13729501,0.007315722,2,atras,single/atras_single.csv
-0.87630457,5.5906315,8.490098,0.3078596,0.16478395,-0.008566774,2,atras,single/atras_single.csv
-0.9337672,5.6337285,8.305739,0.32801816,0.09697791,-0.0018472566,2,atras,single/atras_single.csv
-0.88109314,5.6241517,8.425453,0.35795054,0.06704552,0.031750333,2,atras,single/atras_single.csv
-0.70631105,5.830059,8.241094,0.38360688,0.07804109,-0.018340617,2,atras,single/atras_single.csv
-0.8284191,5.889916,8.08786,0.3689461,0.12813203,-0.02322754,2,atras,single/atras_single.csv
-1.0462981,5.9234357,8.140534,0.42270228,0.10308656,-0.0073450436,2,atras,single/atras_single.csv
-1.0199611,6.134132,7.9322324,0.4220914,0.0884258,-0.014064562,2,atras,single/atras_single.csv
-1.0151725,6.2059603,7.877164,0.43186525,0.11163868,-0.005512448,2,atras,single/atras_single.csv
-1.0271438,6.3352513,7.719142,0.44530427,0.08414974,-0.0073450436,2,atras,single/atras_single.csv
-1.0917894,6.3735595,7.450983,0.42881092,0.114082135,-0.023838406,2,atras,single/atras_single.csv
-1.211503,6.4429936,7.491686,0.43614128,0.15073405,-0.020173214,2,atras,single/atras_single.csv
-1.1157321,6.56989,7.405492,0.44774774,0.12019079,-0.005512448,2,atras,single/atras_single.csv
-1.1300977,6.63693,7.190007,0.45446727,0.07071071,-0.0042907177,2,atras,single/atras_single.csv
-1.1085492,6.682421,7.2163444,0.44591513,0.06704552,-0.0073450436,2,atras,single/atras_single.csv
-1.1205206,6.7494607,7.067899,0.43491957,0.09209099,-0.017118886,2,atras,single/atras_single.csv
-1.3000913,6.7734036,7.18043,0.40315458,0.114082135,-0.026892731,2,atras,single/atras_single.csv
-1.2330515,6.742278,7.3312693,0.41048497,0.07254331,-0.014675426,2,atras,single/atras_single.csv
-1.1516461,6.840443,6.93382,0.45202377,0.05238475,0.004261396,2,atras,single/atras_single.csv
-1.1875603,6.9122715,6.8667803,0.44408256,0.112249546,0.001817935,2,atras,single/atras_single.csv
-1.0271438,7.0511394,6.6608725,0.43675217,0.13362983,-0.0036798522,2,atras,single/atras_single.csv
-1.1636176,7.0295906,6.751855,0.40010026,0.08353888,-0.053159937,2,atras,single/atras_single.csv
-1.4533248,6.902694,6.840443,0.41048497,0.08476061,-0.026281865,2,atras,single/atras_single.csv
-1.472479,7.005648,6.464542,0.41781533,0.060936864,0.009759183,2,atras,single/atras_single.csv
-1.350371,7.0966306,6.3280683,0.3713896,0.10614089,0.018311296,2,atras,single/atras_single.csv
-1.333611,7.23071,6.65369,0.3518419,0.13790588,0.012202645,2,atras,single/atras_single.csv
-1.498816,7.187613,6.3735595,0.3689461,0.11163868,0.0164787,2,atras,single/atras_single.csv
-1.3791022,7.2450757,6.3137026,0.3518419,0.15317751,0.031139467,2,atras,single/atras_single.csv
-1.2450229,7.4438004,6.035967,0.32068777,0.15378837,0.02564168,2,atras,single/atras_single.csv
-1.2929084,7.4629545,6.179623,0.3005292,0.12691031,0.0067048566,2,atras,single/atras_single.csv
-1.4293821,7.520417,6.158075,0.31091392,0.09025839,0.0054831267,2,atras,single/atras_single.csv
-1.3072741,7.4988685,6.0455437,0.33473766,0.046276096,0.019533027,2,atras,single/atras_single.csv
-1.2593886,7.570697,5.9449844,0.33718112,-0.004425719,0.017089564,2,atras,single/atras_single.csv
-1.3479767,7.553937,6.1317377,0.3078596,0.0303936,0.013424374,2,atras,single/atras_single.csv
-1.4796618,7.599428,6.1054006,0.28159237,0.112249546,0.023809085,2,atras,single/atras_single.csv
-1.4245936,7.7119594,6.4932733,0.28953364,0.1024757,0.04152418,2,atras,single/atras_single.csv
-1.5299416,7.6616793,6.23948,0.3677244,0.050552156,0.055574078,2,atras,single/atras_single.csv
-1.2354459,7.860404,5.8851275,0.41781533,0.024284948,0.087339066,2,atras,single/atras_single.csv
-1.0774237,7.9849067,6.124555,0.38360688,0.10491916,0.017700432,2,atras,single/atras_single.csv
-1.6592325,7.886741,6.32328,0.43614128,0.13729501,0.058017537,2,atras,single/atras_single.csv
-1.3719195,8.123775,5.727105,0.48317793,0.062158592,0.06290446,2,atras,single/atras_single.csv
-1.4700848,8.212362,5.549929,0.48073447,0.06154773,0.054963212,2,atras,single/atras_single.csv
-1.4221992,8.27222,5.523592,0.47401494,0.076208495,0.06351532,2,atras,single/atras_single.csv
-1.3048798,8.250671,5.566689,0.4801236,0.11102781,0.062293593,2,atras,single/atras_single.csv
-1.3527653,8.320105,5.4062724,0.5039473,0.12019079,0.061071865,2,atras,single/atras_single.csv
-1.2737542,8.420665,5.0136113,0.49173003,0.1043083,0.05129802,2,atras,single/atras_single.csv
-1.4533248,8.40151,4.972909,0.47768012,0.076208495,0.017089564,2,atras,single/atras_single.csv
-1.3934679,8.458973,5.106988,0.49539524,0.056660805,-0.011010235,2,atras,single/atras_single.csv
-1.3479767,8.504464,5.183605,0.48867568,0.07071071,-0.0012363913,2,atras,single/atras_single.csv
-1.5012103,8.597841,4.865166,0.48806486,0.16722742,0.008537453,2,atras,single/atras_single.csv
-1.7023294,8.509253,4.7071443,0.17394693,-6.25526,-4.0,2,atras,single/atras_single.csv
-1.5802214,8.494887,4.5443335,0.55037314,0.054217346,0.001817935,2,atras,single/atras_single.csv
-1.1013664,8.71516,4.1540666,0.5760294,-0.005647449,0.043356773,2,atras,single/atras_single.csv
-1.1947432,8.76544,4.348003,0.5522057,0.07376503,0.06473705,2,atras,single/atras_single.csv
-1.7143008,8.600235,4.5515165,0.4868431,0.13607329,0.001817935,2,atras,single/atras_single.csv
-1.7286664,8.5882635,4.4988422,0.4660737,0.12813203,-0.055603396,2,atras,single/atras_single.csv
-1.403045,8.739103,4.0559015,0.510056,0.056049943,-0.016508022,2,atras,single/atras_single.csv
-1.4413534,8.777411,3.7518287,0.5717534,0.008402452,0.05129802,2,atras,single/atras_single.csv
-1.4868447,8.837268,3.8547823,0.5564818,0.09025839,0.06412619,2,atras,single/atras_single.csv
-1.2929084,8.956982,3.8452053,0.51249945,0.12752117,0.05251975,2,atras,single/atras_single.csv
-1.2258687,8.909097,3.5914123,0.52838194,0.023063216,0.05007629,2,atras,single/atras_single.csv
-1.2689656,8.990502,3.3352249,0.55159485,-0.04291023,0.03602639,2,atras,single/atras_single.csv
-1.350371,9.007262,3.5842295,0.46485195,0.13851675,-0.008566774,2,atras,single/atras_single.csv
-1.5634614,8.947405,3.397476,0.446526,0.14829059,-0.031779654,2,atras,single/atras_single.csv
-1.541913,8.945011,3.294522,0.47890186,0.037723985,-0.030557923,2,atras,single/atras_single.csv
-1.3910737,8.961771,3.2825508,0.4813453,-0.067344844,-0.007955909,2,atras,single/atras_single.csv
-1.2330515,9.107821,3.007209,0.47157148,-0.043521095,0.001817935,2,atras,single/atras_single.csv
-1.324034,9.184438,3.0886145,0.4379739,0.06460205,-0.008566774,2,atras,single/atras_single.csv
-1.7406378,9.052753,3.2610023,0.38605034,0.10858435,-0.057435993,2,atras,single/atras_single.csv
-1.7885233,9.126976,2.997632,0.39948937,0.04322177,-0.08614666,2,atras,single/atras_single.csv
-1.4317763,9.2490835,2.7989073,0.4569107,-0.060014457,-0.04644042,2,atras,single/atras_single.csv
-1.297697,9.318518,2.6360965,0.48317793,-0.07650782,-0.0073450436,2,atras,single/atras_single.csv
-1.3934679,9.402317,2.7318676,0.47401494,-0.041077632,-0.019562349,2,atras,single/atras_single.csv
-1.647261,9.402317,2.6744049,0.469128,-0.03680158,-0.060490318,2,atras,single/atras_single.csv
-1.5897985,9.428655,2.3320236,0.5045582,-0.102164164,-0.08797926,2,atras,single/atras_single.csv
-1.6352897,9.44302,2.238647,0.5387667,-0.166305,-0.075761944,2,atras,single/atras_single.csv
-1.4269878,9.514848,2.403852,0.500893,-0.13637261,-0.05926859,2,atras,single/atras_single.csv
-1.3024855,9.61062,2.0351336,0.45263463,-0.045353692,-0.028725326,2,atras,single/atras_single.csv
-1.5203645,9.538791,2.1309047,0.44896945,0.021841485,-0.04094263,2,atras,single/atras_single.csv
-2.0518935,9.421472,2.631308,0.39765677,0.08292801,-0.09897483,2,atras,single/atras_single.csv
-1.5443072,9.5794935,1.6664152,0.4483586,0.09270186,-0.045218688,2,atras,single/atras_single.csv
-1.3048798,9.6585045,1.4533248,0.53021455,-0.008701775,0.05985013,2,atras,single/atras_single.csv
-1.3814965,9.634562,1.462902,0.44774774,0.11774733,0.049465425,2,atras,single/atras_single.csv
-1.6951466,9.486116,1.7023294,0.42453486,0.09209099,-0.018340617,2,atras,single/atras_single.csv
-1.786129,9.428655,1.6759924,0.43614128,0.012678508,-0.026281865,2,atras,single/atras_single.csv
-1.6185298,9.478934,1.3623424,0.47034973,-0.010534371,0.014646105,2,atras,single/atras_single.csv
-1.4916332,9.505271,1.185166,0.46546283,0.02917187,0.05374148,2,atras,single/atras_single.csv
-1.6448668,9.47654,1.2881198,0.42758918,0.026117545,0.03724812,2,atras,single/atras_single.csv
-1.56825,9.488511,1.3479767,0.40498716,0.035891388,0.036637254,2,atras,single/atras_single.csv
-1.7310607,9.495694,1.1684061,0.40193284,0.07376503,0.040302444,2,atras,single/atras_single.csv
-1.673598,9.498088,0.92658436,0.41720447,0.06826724,0.039691582,2,atras,single/atras_single.csv
-1.3527653,9.584282,0.66800267,0.44896945,-0.007480045,0.06412619,2,atras,single/atras_single.csv
-1.2546,9.545974,0.66321415,0.46118677,-0.052684076,0.0867282,2,atras,single/atras_single.csv
-1.5706443,9.534002,0.8356019,0.41231754,0.026117545,0.061071865,2,atras,single/atras_single.csv
-1.611347,9.553157,0.91461295,0.3677244,0.11041695,0.031139467,2,atras,single/atras_single.csv
-1.3814965,9.613013,0.70631105,0.382996,0.059104268,0.046411097,2,atras,single/atras_single.csv
-1.3000913,9.670476,0.43336374,0.43186525,-0.034358118,0.07023484,2,atras,single/atras_single.csv
-1.3455825,9.60583,0.5363176,0.44102824,-0.037412442,0.065347925,2,atras,single/atras_single.csv
-1.3551595,9.608225,0.71828246,0.39338073,0.04077831,0.047021963,2,atras,single/atras_single.csv
-1.4485363,9.598648,0.49082634,0.36955696,0.08353888,0.03358293,2,atras,single/atras_single.csv
-1.2929084,9.6585045,0.33759275,0.4062089,0.04871956,0.031139467,2,atras,single/atras_single.csv
-1.0271438,9.6585045,0.026337024,0.47401494,-0.060014457,0.05007629,2,atras,single/atras_single.csv
-1.3024855,9.591465,0.22745611,0.4575216,-0.027027734,0.007315722,2,atras,single/atras_single.csv
-1.4437478,9.598648,-0.117319465,0.46118677,0.02000889,-0.026892731,2,atras,single/atras_single.csv
-1.4102279,9.577099,-0.41420954,0.48256704,0.0016829338,-0.021394946,2,atras,single/atras_single.csv
-1.23784,9.634562,-0.45970076,0.4587433,-0.039245035,-0.0036798522,2,atras,single/atras_single.csv
-1.2737542,9.708784,-0.44772938,0.41903707,-0.038023308,-0.0012363913,2,atras,single/atras_single.csv
-1.489239,9.608225,-0.14605077,0.38116342,0.023674082,-0.02200581,2,atras,single/atras_single.csv
-1.1995317,9.6896305,-1.0151725,0.47279322,-0.04291023,-0.0042907177,2,atras,single/atras_single.csv
-1.5658557,9.581888,-0.5243462,0.37872,-0.0019822577,-0.029947057,2,atras,single/atras_single.csv
-1.7741576,9.531608,-0.65363705,0.3237421,0.10308656,-0.08064887,2,atras,single/atras_single.csv
-1.8435916,9.488511,-0.82123625,0.34206805,0.14890146,-0.073929355,2,atras,single/atras_single.csv
-1.7286664,9.514848,-0.6703969,0.35489622,0.107973486,-0.04644042,2,atras,single/atras_single.csv
-1.6568382,9.536397,-0.7733508,0.36100486,0.012067643,-0.007955909,2,atras,single/atras_single.csv
-1.4748733,9.596253,-0.92658436,0.38116342,-0.025806002,0.025030816,2,atras,single/atras_single.csv
-1.6951466,9.567522,-1.2450229,0.37200043,0.076208495,0.03358293,2,atras,single/atras_single.csv
-1.8938714,9.462174,-1.3814965,0.35978314,0.17700127,0.018311296,2,atras,single/atras_single.csv
-1.4341706,9.560339,-1.6688095,0.38055256,0.10003224,0.025030816,2,atras,single/atras_single.csv
-1.1205206,9.672871,-1.89866,0.42758918,-0.052073207,0.08184128,2,atras,single/atras_single.csv
-1.4150164,9.531608,-1.9633054,0.42881092,-0.087503396,0.10077811,2,atras,single/atras_single.csv
-1.7238779,9.498088,-1.733455,0.3164117,0.071932435,0.017700432,2,atras,single/atras_single.csv
-1.6616267,9.507666,-1.8076775,0.31824428,0.060325995,0.049465425,2,atras,single/atras_single.csv
-1.2953026,9.531608,-1.9585168,0.3445115,0.0010720685,0.10138897,2,atras,single/atras_single.csv
-1.0175668,9.593859,-2.0375278,0.3414572,0.0016829338,0.12399098,2,atras,single/atras_single.csv
-1.23784,9.4932995,-2.1237218,0.3219095,0.041389175,0.09405859,2,atras,single/atras_single.csv
-1.3958622,9.407105,-1.8771114,0.27609462,0.08292801,0.049465425,2,atras,single/atras_single.csv
-1.3814965,9.387952,-1.8699286,0.2602121,0.06765638,0.046411097,2,atras,single/atras_single.csv
-1.2043202,9.407105,-2.0399222,0.29503143,0.014511104,0.06962398,2,atras,single/atras_single.csv
-1.0750294,9.404712,-1.9728824,0.3041944,0.00473726,0.087339066,2,atras,single/atras_single.csv
-1.1516461,9.440625,-2.1380875,0.29869664,0.03466966,0.07512177,2,atras,single/atras_single.csv
-0.9505271,9.42626,-2.2003386,0.31335738,0.022452353,0.05923927,2,atras,single/atras_single.csv
-1.1660118,9.428655,-2.3631492,0.31396824,0.0016829338,0.04580023,2,atras,single/atras_single.csv
-1.158829,9.440625,-2.3918805,0.3041944,0.022452353,0.012202645,2,atras,single/atras_single.csv
-1.0750294,9.440625,-2.2003386,0.27914894,0.020619757,-0.0018472566,2,atras,single/atras_single.csv
-1.1564348,9.402317,-1.977671,0.24371873,0.028561005,-0.011621101,2,atras,single/atras_single.csv
-1.158829,9.404712,-2.1979442,0.26998594,0.042610906,-0.04460782,2,atras,single/atras_single.csv
-1.1253091,9.342461,-2.3128695,0.3005292,0.05238475,-0.031779654,2,atras,single/atras_single.csv
-1.0032011,9.366403,-2.52596,0.31824428,0.07071071,-0.020784078,2,atras,single/atras_single.csv
-1.1923488,9.340066,-2.52596,0.34390062,0.04505437,-0.028725326,2,atras,single/atras_single.csv
-1.3431882,9.2490835,-2.5187771,0.33840287,0.07804109,-0.07759454,2,atras,single/atras_single.csv
-1.2091088,9.210775,-2.6887705,0.37749824,0.06276946,-0.030557923,2,atras,single/atras_single.csv
-1.1947432,9.160496,-3.0024207,0.3988785,0.02917187,-0.011010235,2,atras,single/atras_single.csv
-1.0917894,8.983319,-3.0694604,0.3756656,0.035891388,-0.029336194,2,atras,single/atras_single.csv
-1.333611,8.983319,-3.1963568,0.36283746,0.026117545,-0.05926859,2,atras,single/atras_single.csv
-1.2881198,8.990502,-3.3855045,0.3677244,0.039556578,-0.06537724,2,atras,single/atras_single.csv
-1.2067145,8.909097,-3.241848,0.3713896,-0.0038148535,-0.05804686,2,atras,single/atras_single.csv
-1.3814965,8.8324795,-3.1819913,0.36528093,0.006569856,-0.06415551,2,atras,single/atras_single.csv
-1.2953026,8.913885,-3.3088877,0.36711353,0.051773883,-0.06476638,2,atras,single/atras_single.csv
-1.4102279,8.995291,-3.3567734,0.382996,0.025506677,-0.047051284,2,atras,single/atras_single.csv
-1.5610672,9.014444,-3.4716985,0.3781091,0.02917187,-0.04399696,2,atras,single/atras_single.csv
-1.4198049,8.980925,-3.4860642,0.3707787,0.036502253,-0.034223113,2,atras,single/atras_single.csv
-1.3216397,8.9498,-3.684789,0.36955696,0.02917187,-0.0018472566,2,atras,single/atras_single.csv
-1.2426286,8.978531,-3.8883023,0.36955696,0.048108693,0.02564168,2,atras,single/atras_single.csv
-1.1564348,9.007262,-3.9409764,0.36283746,0.0584934,0.039080717,2,atras,single/atras_single.csv
-1.23784,8.923462,-3.9840732,0.35917228,0.033447925,0.02808514,2,atras,single/atras_single.csv
-1.0055954,9.002473,-4.0463243,0.35367447,0.007180721,0.0012070697,2,atras,single/atras_single.csv
-1.1181264,8.834874,-4.2115293,0.35428533,-0.020308213,0.0054831267,2,atras,single/atras_single.csv
-1.2617828,8.667274,-4.2594147,0.35611796,-0.011756102,-0.0073450436,2,atras,single/atras_single.csv
-1.2761484,8.650515,-4.393494,0.3414572,0.021841485,-0.033612248,2,atras,single/atras_single.csv
-0.94095,8.736709,-4.494054,0.35611796,-0.024584273,-0.008566774,2,atras,single/atras_single.csv
-0.9864412,8.688824,-4.496448,0.3426789,-0.027027734,-0.02200581,2,atras,single/atras_single.csv
-1.3360053,8.521224,-4.3192716,0.31885517,-0.020308213,-0.07209676,2,atras,single/atras_single.csv
-1.4652961,8.427847,-4.2402606,0.30480528,-0.0062583145,-0.08920099,2,atras,single/atras_single.csv
-1.472479,8.48531,-4.3695517,0.32801816,-0.004425719,-0.07026416,2,atras,single/atras_single.csv
-1.2091088,8.490098,-4.6712303,0.36283746,-0.048408017,-0.028114462,2,atras,single/atras_single.csv
-1.2306572,8.454185,-4.6113734,0.35550708,-0.058792725,-0.014064562,2,atras,single/atras_single.csv
-1.3551595,8.377567,-4.292935,0.296864,-0.023973405,-0.031779654,2,atras,single/atras_single.csv
-1.23784,8.382356,-4.328849,0.28220326,-0.027027734,-0.037277438,2,atras,single/atras_single.csv
-1.1348863,8.425453,-4.577853,0.3267964,-0.052073207,-0.016508022,2,atras,single/atras_single.csv
-1.0798179,8.466156,-4.6832013,0.3518419,-0.060014457,0.0030396655,2,atras,single/atras_single.csv
-1.2426286,8.399116,-4.7622128,0.3481767,-0.07406435,-0.008566774,2,atras,single/atras_single.csv
-1.23784,8.336864,-4.7550297,0.33901373,-0.07650782,-0.04644042,2,atras,single/atras_single.csv
-1.3982565,8.281796,-4.889109,0.33718112,-0.07711868,-0.06720984,2,atras,single/atras_single.csv
-1.4317763,8.20518,-4.678413,0.33718112,-0.0838382,-0.08003801,2,atras,single/atras_single.csv
-1.4221992,8.217151,-4.7358756,0.3237421,-0.093612045,-0.07454022,2,atras,single/atras_single.csv
-1.5897985,8.166871,-4.6640472,0.3249638,-0.08689252,-0.07026416,2,atras,single/atras_single.csv
-1.4652961,8.186026,-4.7526355,0.32923988,-0.07956214,-0.075151086,2,atras,single/atras_single.csv
-1.7310607,8.142929,-4.9561486,0.34695494,-0.064901374,-0.05865772,2,atras,single/atras_single.csv
-1.7095122,7.9753294,-4.850801,0.38360688,-0.061236188,-0.056214266,2,atras,single/atras_single.csv
-1.7981004,7.9609637,-5.1213536,0.4306435,-0.04291023,-0.038499173,2,atras,single/atras_single.csv
-1.8411974,7.901107,-5.1213536,0.43125436,-0.034358118,-0.04644042,2,atras,single/atras_single.csv
-1.7789462,7.762239,-5.217125,0.43308696,-0.03252552,-0.033612248,2,atras,single/atras_single.csv
-1.802889,7.642525,-5.521198,0.4672954,-0.041077632,-0.025060134,2,atras,single/atras_single.csv
-1.6257126,7.616188,-5.643306,0.47951272,-0.020308213,-0.014064562,2,atras,single/atras_single.csv
-1.5299416,7.620977,-5.9258304,0.4813453,-0.016643025,-0.007955909,2,atras,single/atras_single.csv
-1.5897985,7.458166,-5.9210415,0.4642411,-0.024584273,-0.026892731,2,atras,single/atras_single.csv
-1.838803,7.309721,-6.0694866,0.42758918,0.0016829338,-0.053770803,2,atras,single/atras_single.csv
-1.8435916,7.2881727,-5.9808984,0.3988785,0.029782737,-0.05254907,2,atras,single/atras_single.csv
-1.786129,7.285778,-6.4597535,0.39948937,0.0090133175,-0.020173214,2,atras,single/atras_single.csv
-1.647261,7.2378926,-6.3328567,0.405598,-0.03252552,0.011591779,2,atras,single/atras_single.csv
-1.5203645,7.2163444,-6.3807425,0.34573326,0.0059589907,0.036637254,2,atras,single/atras_single.csv
-1.6544439,7.249864,-6.7039695,0.3219095,0.018176297,0.034193795,2,atras,single/atras_single.csv
-1.4964218,7.2019787,-6.263423,0.3005292,-0.007480045,0.028696004,2,atras,single/atras_single.csv
-1.3096683,7.283384,-6.325674,0.24494047,-0.016032157,0.054352343,2,atras,single/atras_single.csv
-1.5179702,7.283384,-6.751855,0.2479948,0.013289373,0.062293593,2,atras,single/atras_single.csv
-1.6137413,7.21395,-6.3376455,0.2443296,0.026728408,0.034193795,2,atras,single/atras_single.csv
-1.4198049,7.2522583,-6.193989,0.19423865,0.0016829338,0.018311296,2,atras,single/atras_single.csv
-1.2713599,7.1732473,-6.6417184,0.21989499,-0.049629744,0.030528601,2,atras,single/atras_single.csv
-1.4150164,7.1947956,-6.6417184,0.28770104,-0.08933599,0.0164787,2,atras,single/atras_single.csv
-1.4796618,7.2211328,-6.5986214,0.23516662,-0.0679557,-0.04888388,2,atras,single/atras_single.csv
-1.3360053,7.1493044,-6.3113084,0.22294933,-0.08017301,-0.06598811,2,atras,single/atras_single.csv
-1.4437478,7.0798707,-6.737489,0.2724294,-0.07956214,-0.089811854,2,atras,single/atras_single.csv
-1.5730386,7.0535336,-6.9673395,0.28953364,-0.063068785,-0.11913338,2,atras,single/atras_single.csv
-1.4198049,7.161276,-6.6225643,0.21012115,-0.027027734,-0.13807021,2,atras,single/atras_single.csv
-1.4102279,6.9122715,-6.926637,0.1917952,-0.12720963,-0.17411125,2,atras,single/atras_single.csv
-1.8890828,6.7015753,-7.005648,0.1917952,-0.19990261,-0.23886298,2,atras,single/atras_single.csv
-2.5499027,6.656084,-6.6776323,0.08061772,-0.09055772,-0.23886298,2,atras,single/atras_single.csv
-2.126116,6.7015753,-6.1987777,-0.017731585,-0.02214081,-0.14662232,2,atras,single/atras_single.csv
-1.6328955,6.8787518,-6.65369,0.017087733,-0.1259879,-0.015897157,2,atras,single/atras_single.csv
-1.786129,6.864386,-6.821289,0.09833281,-0.19440481,0.001817935,2,atras,single/atras_single.csv
-2.152453,6.672844,-6.4358106,0.023196386,-0.09483378,-0.04888388,2,atras,single/atras_single.csv
-2.595394,6.651295,-6.246663,-0.06476821,-0.012366967,-0.07454022,2,atras,single/atras_single.csv
-2.1285102,6.8883286,-6.407079,0.029305039,-0.033136386,0.09222599,2,atras,single/atras_single.csv
-2.0494993,6.9457912,-6.2706056,0.05618311,0.038945712,0.17041674,2,atras,single/atras_single.csv
-1.9297855,6.9218483,-6.237086,0.116047904,0.08476061,0.16614069,2,atras,single/atras_single.csv
-1.8723229,7.118179,-6.3927135,0.16613886,0.04505437,0.18996443,2,atras,single/atras_single.csv
-1.498816,7.120573,-6.2538457,0.20340163,0.062158592,0.21439905,2,atras,single/atras_single.csv
-1.4820561,7.0726876,-6.5196104,0.21684067,0.11102781,0.21439905,2,atras,single/atras_single.csv
-1.3623424,7.0774765,-6.4980617,0.24555133,0.14340366,0.15636684,2,atras,single/atras_single.csv
-1.4652961,6.9050884,-6.438205,0.26815334,0.18127732,0.009148318,2,atras,single/atras_single.csv
-1.759792,6.7901635,-6.648901,0.27120766,0.26191154,-0.041553497,2,atras,single/atras_single.csv
-1.8052832,6.754249,-6.718335,0.2809815,0.30039603,-0.042164363,2,atras,single/atras_single.csv
-1.4605076,6.811712,-6.6704497,0.21304232,5.962045,-4.0,2,atras,single/atras_single.csv
-1.3743137,6.7494607,-6.859597,0.34878758,0.12202338,-0.009177639,2,atras,single/atras_single.csv
-1.6807809,6.682421,-7.144516,0.35000926,0.16722742,-0.07637282,2,atras,single/atras_single.csv
-1.6281068,6.352011,-6.9074826,0.31030303,0.20082499,-0.118522525,2,atras,single/atras_single.csv
-1.4844503,6.361588,-7.1373334,0.29930747,0.17089261,-0.10325088,2,atras,single/atras_single.csv
-1.3862851,6.366377,-7.439012,0.33290505,0.14706886,-0.08736839,2,atras,single/atras_single.csv
-1.4748733,6.136526,-7.513234,0.27914894,0.15073405,-0.13257241,2,atras,single/atras_single.csv
-1.2593886,6.117372,-7.2426815,0.21012115,0.12691031,-0.12768549,2,atras,single/atras_single.csv
-1.4437478,6.1054006,-7.6305537,0.19301692,0.1446254,-0.124631174,2,atras,single/atras_single.csv
-1.5323359,6.0048413,-7.5826683,0.20340163,0.18372078,-0.13562673,2,atras,single/atras_single.csv
-1.350371,6.0096297,-7.285778,0.1777453,0.1641731,-0.117300786,2,atras,single/atras_single.csv
-1.446142,5.9210415,-7.467743,0.16919318,0.119579926,-0.09225531,2,atras,single/atras_single.csv
-1.4389591,5.9904757,-7.4414062,0.19362779,0.13790588,-0.08920099,2,atras,single/atras_single.csv
-1.5443072,5.97611,-7.735902,0.19057345,0.17700127,-0.07942714,2,atras,single/atras_single.csv
-1.3479767,5.9258304,-7.666468,0.19484952,0.13851675,-0.075761944,2,atras,single/atras_single.csv
-1.3096683,5.9258304,-7.47732,0.16674973,0.09575618,-0.063544646,2,atras,single/atras_single.csv
-1.3192455,5.8875217,-7.9609637,0.13131954,0.118358195,-0.048273016,2,atras,single/atras_single.csv
-1.0726352,6.0527267,-7.640131,0.015866004,0.30833727,-0.033001386,2,atras,single/atras_single.csv
