media,varianza,curtosis,simetria,entropia,energia,clase_id,nombre_clase
9.982799000046318,0.0001615590046888963,-0.35048070991460234,0.04384524522615552,3.0367058386102617,4982.821871716523,0,stop
9.985228113815552,0.0001242340173123855,-0.4380119321233167,0.24967627560311292,2.990115107314535,4985.245235947489,0,stop
9.984374464133321,0.00011167272498191715,-0.2023831717583997,0.21897612806553302,2.8746263715482345,4984.392255638125,0,stop
9.985756328494212,0.00010971683077943558,-0.3783488485361479,-0.038889745020988846,3.0094005569340605,4985.7719584446495,0,stop
9.986655048689439,9.247280169044438e-05,0.24222935742860985,-0.1619398150859824,2.920001779361215,4986.668576715799,0,stop
9.989724238320331,7.799962032850355e-05,0.08742052184704541,-0.0532426522501935,2.935737219566986,4989.733417865254,0,stop
9.989529089520133,8.204617644654294e-05,-0.2675410449740574,-0.05331654113654391,2.990834969599234,4989.53867382727,0,stop
9.992033360394364,7.419594497457124e-05,-0.8909608839070988,-0.017492957216690926,3.1546263570652844,4992.040243558943,0,stop
9.99236870862611,8.307950929249022e-05,0.014705690961187567,0.4180109610225628,2.9584389432383413,4992.375774431975,0,stop
9.99264013742871,9.125331912019348e-05,-0.31665224214327736,0.3733180935820805,2.9823628104849433,4992.647408473519,0,stop
9.991839569631132,0.00012655514977946694,-0.011992778493321588,0.28011059837387,3.0173897945412533,4991.849227019812,0,stop
9.992675916739358,0.00013546115905950238,-0.1353981898438903,0.24137227145168136,2.922571749145508,4992.685371907091,0,stop
9.992162660834131,0.0001240307509194666,0.38087117905793866,0.3769133068478234,2.9130041755846614,4992.171933565938,0,stop
9.99258672270961,0.00010873855082302191,0.42340656200418225,0.11891910144745914,2.819066869789994,4992.5949074711625,0,stop
9.994502333310766,0.00010386984369059203,0.6444382555023025,-0.235598084565133,2.751788895414754,4994.509038019902,0,stop
9.994105357898176,7.350100063899562e-05,-0.3216812520825263,0.19338363517460627,2.9436614418180973,4994.110770288484,0,stop
9.99314970232573,6.732278837659982e-05,-0.33943838758401723,-0.3742149646136021,2.8261205029698884,4993.1554147940615,0,stop
